ClusterSize,diff
7,72.72727273
7,81.05541719
13,51.8744551
13,65.68627451
13,63.26612903
13,88.68446368
13,84.81548699
13,84.16353383
13,85.23585869
13,90.45454545
13,72.79925477
13,46.83544304
13,61.01694915
13,27.84810127
13,32.14285714
1,60.6557377
1,56.48496241
5,71.11111111
5,81.44654088
5,73.03370787
5,57.40740741
5,28.72340426
4,72.24304597
4,58.33333333
4,65.53185671
4,73.46938776
1,53.08641975
6,31.74603175
6,75.47169811
6,78.26086957
6,83.78378378
6,83.10890621
6,83.78378378
2,73.46938776
2,95.23809524
1,64.0713956
11,34.7826087
11,76.27118644
11,82.05128205
11,76.87198068
11,79.48717949
11,87.5
11,90.625
11,52.2556391
11,90
11,84.84848485
11,67.14285714
2,85.71428571
2,70.68965517
14,31.74530463
14,53.52112676
14,65.33333333
14,73.91304348
14,91.46341463
14,36.61971831
14,90.05228398
14,88.57142857
14,43.30565646
14,37.70491803
14,79.62962963
14,83.33333333
14,80.76923077
14,70.96774194
16,32.69230769
16,71.1313698
16,91.48221344
16,96.87194526
16,93.97152676
16,96.875
16,70.34161491
16,75
16,83.71902758
16,75
16,86.45833333
16,81.42857143
16,56.50039058
16,58.82352941
16,57.73195876
16,75.40983607
2,81.51300236
2,79.01234568
6,34.17721519
6,87.5
6,85.33674339
6,58.62068966
6,67.26438699
6,62.96296296
7,84.46474242
7,79.66101695
7,67.74193548
7,66.31221385
7,79.66101695
7,89.0625
7,87.09677419
4,63.92765208
4,65.82345191
4,78.0390417
4,47.07803993
2,62.06896552
2,73.84615385
2,56.37096774
2,67.46987952
6,83.67830296
6,90.47619048
6,81.05814563
6,78.36805556
6,58.46198945
6,72.05882353
8,58.45959596
8,79.67171717
8,80.36398467
8,64.89675516
8,65.33333333
8,81.96654427
8,59.85210961
8,68.16180517
2,60.66046099
2,67.36111111
23,83.48844673
23,87.66937669
23,87.3015873
23,54.38596491
23,78.78787879
23,77.55102041
23,58.33333333
23,68.18181818
23,82.76617097
23,75
23,28.125
23,72.62737263
23,73.3044733
23,81.95488722
23,84.09647635
23,78.65896359
23,63.82978723
23,56
23,81.83673469
23,86.52271035
23,47.05882353
23,81.55758498
23,70.39941191
5,79.15343915
5,83.04761905
5,69.84126984
5,70
5,57.14285714
2,49.69924812
2,38.23529412
4,81.37412775
4,86.8692253
4,81.08108108
4,72.16663263
10,74.8015873
10,83.33333333
10,57.35294118
10,60.9375
10,56.89655172
10,80.82191781
10,46.03174603
10,62.02582728
10,76.42146411
10,83.75
4,75.04734848
4,68.85245902
4,85.10638298
4,74.61597542
13,88.57142857
13,91.38123604
13,33.8028169
13,67.74193548
13,69.07131012
13,52.77777778
13,48.4375
13,89.04761905
13,92.25302061
13,65.625
13,96.96969697
13,91.31780124
13,26.66666667
1,50
1,34.77011494
3,48.14814815
3,39.6039604
3,37.5
1,34.71444569
1,41.86046512
2,80.37617555
2,59.3980344
1,41.41414141
1,38.35685484
1,83.91393443
2,37.36263736
2,33.33333333
1,33.87096774
4,93.30282085
4,66.31567973
4,80.05369394
4,77.54050074
1,92.17391304
2,37.42175274
2,48.81504038
1,45.23809524
1,77.5
1,78.43137255
6,30.76923077
6,37.25490196
6,94.73684211
6,39.70588235
6,87.93103448
6,83.87096774
1,88.37174045
1,71.00746269
1,28.85572139
1,58.99192132
1,40.77353215
1,100
1,28.67579909
7,28.94736842
7,52.63157895
7,26.19047619
7,27.16346154
7,68.14814815
7,66.11650485
7,28.84615385
2,44.65250723
2,45.4620462
1,69.43056943
3,32.25806452
3,31.03448276
3,26.66666667
1,34.21052632
1,46.66666667
1,97.22222222
1,50.23501763
1,81.40350877
2,93.31884408
2,96.62921348
2,97.89473684
2,89.45054945
1,26.19047619
1,95.11857708
1,51.06382979
1,54.29487179
1,90.24189115
1,80.59549746
1,49.33658685
1,32
2,47.55244755
2,57.85714286
1,28.94736842
4,46.73913043
4,43.39622642
4,33.63636364
4,29.56521739
1,59.93563958
1,46.47251846
1,60.3030303
1,56.87416032
2,71.1352657
2,78.36898396
2,62.84356725
2,57.93135436
3,87.05357143
3,90.69767442
3,90.91530055
1,60
1,37
2,25.75757576
2,26.36065574
1,46.83982684
1,42.66461302
7,70.44444444
7,76.89497717
7,83.77192982
7,89.39393939
7,82.25260593
7,88.80952381
7,91.57996948
3,94.9023199
3,96.55172414
3,94.50549451
16,97.10144928
16,91.90736404
16,88.14338235
16,91.71122995
16,90.88578089
16,90.2173913
16,84.46969697
16,87.69230769
16,90.76923077
16,95.65217391
16,90.76923077
16,96.55172414
16,89.14431673
16,79.12087912
16,88.24045634
16,84.92552645
1,95.52238806
5,92.64705882
5,33
5,100
5,100
5,100
1,92.30769231
1,93.05555556
3,49.86741663
3,64.81823114
3,58.32364717
1,25.45454545
1,86.66666667
1,86.53846154
1,87.37179487
1,94.73684211
1,71.17988395
1,87.3433584
2,78.76344086
2,81.96721311
1,96.36363636
2,96.77419355
2,91.75595238
2,92.26285109
2,96.94908266
1,98.7654321
2,68.3625731
2,94.73684211
2,93.45454545
2,92.42424242
1,92.38709677
3,65.81310276
3,94.49112979
3,94.73684211
1,98
2,88.36134454
2,96.8444227
2,100
2,93.5483871
1,82.9004329
1,70.50587173
1,92.13943951
1,26.36572143
1,94.11764706
1,73.58490566
1,98.63013699
1,35.8974359
1,53.53846154
1,51.19798235
3,94.56521739
3,56.5796937
3,54.66549296
1,48.01819363
1,77.14776632
3,77.96491228
3,78.52564103
3,77.24039829
1,37.65550239
2,85.29695024
2,87.76223776
3,60.80246914
3,25.43846271
3,77.97619048
2,85.89894242
2,76.63043478
15,65.26357199
15,55.60344828
15,66.31274131
15,84.79501816
15,83.1232493
15,85.23809524
15,60.08297258
15,94.73684211
15,82.0585997
15,87.3089701
15,78.12745869
15,82.24358974
15,87.5
15,86.39097744
15,78.88557214
5,78.1092437
5,88.60759494
5,88.46153846
5,29.16666667
5,40.17857143
5,89.80769231
5,80.09413068
5,75.98307616
5,86.23376623
5,74.49373192
3,83.14975085
3,90.03139717
3,83.75863902
2,80.95391557
2,81.58341828
4,79.68090717
4,77.75510204
4,86.86106346
4,80.657277
8,76.36738906
8,85.64749883
8,82.20430108
8,76.07758621
8,73.93431167
8,83.7987013
8,86.66666667
8,55.26315789
5,85.79622132
5,88.13559322
5,51.11111111
5,92.85974499
5,83.49206349
1,92.64705882
3,88.0921895
3,77.45483111
3,87.99342105
5,64
5,75
5,87.5
5,94.44444444
5,30.3030303
1,39.18918919
1,92.85714286
1,35.01182033
1,44.44444444
1,95.23809524
1,63.55157975
9,57.37704918
9,65.07936508
9,69.64285714
9,92.20779221
9,95.3125
9,91.89189189
9,96.72131148
9,89.88764045
9,93.33333333
1,53.99851907
1,84.8583878
2,93.65079365
2,88.19444444
1,98.33333333
2,90.90909091
2,100
2,69.6557971
2,69.21895568
2,86.09500138
2,94.66666667
1,81.57894737
2,91.86688312
2,96.72131148
2,91.04477612
2,60.25778733
1,53.94736842
2,89.74358974
2,43.39875112
2,72.45240761
2,98.7012987
1,73.68421053
2,60.21505376
2,63.44086022
2,66
2,51.85185185
1,87.60683761
1,79.1005291
1,71.9047619
1,98.07692308
1,98.68421053
1,82.11402006
1,100
1,65.29235382
1,27.90697674
1,100
1,88.46153846
2,40.060015
2,97.82608696
1,96.15384615
2,100
2,96.42857143
1,76
1,54.83787957
2,92.13483146
2,97.2972973
1,94.65160075
1,25.0592698
4,89.65517241
4,97.2972973
4,69.23076923
4,93.61702128
2,98.46153846
2,95
1,95.16049988
2,94.73684211
2,87.27650728
1,83.49099099
1,89.29693637
1,61.01694915
1,97.82608696
1,27.72435897
2,70.40169133
2,95.29411765
1,42.4293578
1,44.06779661
1,33.00480769
1,41.3926499
1,50
1,57.14285714
2,89.09090909
2,92.85714286
1,94
2,76.39055622
2,86.80823681
1,28.57142857
1,45
1,69.04761905
1,44.23983831
5,65.14501892
5,66.04651163
5,55.4751773
5,45.83852652
5,57.35294118
1,48.33759591
1,36.73469388
1,83.87096774
1,30.65801668
1,41.38655462
1,92.16117216
1,94.97175141
1,89.70588235
3,96.2962963
3,87.27272727
3,94
1,30.76923077
1,90.625
1,76.19047619
2,88.332655
2,94.11764706
2,46.15384615
2,48.57142857
3,100
3,77.65866209
3,88.46153846
3,30.54651919
3,69.23076923
3,26.92307692
3,55.32345013
3,78.38283828
3,70.43604651
2,98.52941176
2,96.36363636
1,100
1,97.2972973
1,90
1,84.74358974
1,90.625
4,93.57819008
4,95.80952381
4,97.6744186
4,96.73913043
1,85.02673797
1,96.55172414
1,91.36752137
1,34.66872111
1,76.3569974
7,88.06359753
7,89.15470494
7,89.20056101
7,93.15656566
7,87.65590238
7,92.8974359
7,81.63265306
8,86.23019345
8,70.95148892
8,75
8,89.78354978
8,91.41148325
8,87.04001071
8,80.22317189
8,84.56352636
1,67.05627706
9,62.99556319
9,79.48717949
9,68.46741045
9,80.43478261
9,85.18518519
9,85.15968636
9,93.76740009
9,91.71849427
9,84.38695852
1,75
3,65.73540014
3,71.42857143
3,78.35164835
10,94.17475728
10,91.01123596
10,67.27272727
10,67.81609195
10,90.34090909
10,86.17021277
10,54.41176471
10,53.40909091
10,69.93325243
10,69.23076923
3,70.51282051
3,72.4137931
3,31.81818182
1,96.80851064
1,69.04761905
1,92.72727273
1,91.86160374
1,85.53376906
2,94.11764706
2,79.44033302
1,80.76923077
1,94.31818182
1,26.25
1,91.54929577
1,100
1,51.77228786
1,86.66666667
1,50.24630542
1,97.14285714
2,100
2,89.65517241
2,95.15873016
2,100
1,98
1,66.66666667
1,85.44453186
1,77.33795151
1,100
1,97.95918367
1,90.4103479
1,27.5862069
3,79.62962963
3,49.58612534
3,34.14529915
4,79.13533835
4,69.13470116
4,74.23887588
4,42.13691027
1,33.03571429
1,31.49920255
1,37.68421053
1,34.53282828
1,90.69844422
2,95.64428312
2,71.8988219
1,92.72727273
2,84.82783357
2,93.45454545
1,87.13043478
2,90.47619048
2,71.85804702
1,86.64731495
1,97.05882353
1,77.47794499
1,97.14285714
2,94.91525424
2,87.11111111
1,85.71428571
1,35.38135593
1,80.98998459
1,89.02691511
1,31.57894737
1,36.79012346
1,51.80921053
1,93.80707763
1,28.73563218
5,77.02702703
5,79.62962963
5,38.88888889
5,39.36170213
5,56.66666667
1,26.31578947
1,30.90225564
17,89.83268983
17,75
17,88.62547289
17,94.93603412
17,98.48484848
17,96.92307692
17,100
13,94.82758621
13,37.66233766
13,94.49541284
13,96.25
13,47.05882353
13,94.28571429
13,97.82608696
13,65.30612245
13,53
13,61.9047619
13,86
13,83.60655738
13,83.60655738
17,95.16129032
20,99.02912621
20,90.42553191
20,93.47826087
20,88.46153846
20,88.46153846
20,80.20833333
20,88.11881188
20,87.00770077
20,73.40425532
20,39.80582524
20,81.9047619
20,65.26315789
20,77.3418822
20,72.04301075
20,27.08333333
20,59.04761905
20,91.15044248
20,95.95959596
20,25.53191489
20,26.21359223
17,95.71428571
17,93.05658972
17,87.66248072
17,91.52487961
17,96.96969697
17,89.65141612
17,92.10526316
17,85.90686275
17,36
10,80.28571429
10,94.33962264
10,93.84976526
10,97.01492537
10,90.57387057
10,97.01492537
10,93.9380023
10,93.79734848
10,96.8221942
10,90.18952062
1,95.19230769
1,96.77419355
1,83.53616533
2,97.82608696
2,95.3125
1,97.14285714
1,96.22641509
1,98.30508475
61,46.62178703
61,39.56043956
61,43.07692308
61,63.33333333
61,58.92857143
61,53.22580645
61,32.0754717
61,50
61,59.3220339
61,50.87719298
61,78.18181818
61,88
61,83.33333333
61,82.69230769
61,88.46153846
61,92
61,58.49056604
61,60.86956522
61,93.22033898
61,93.75
61,89.13043478
61,40.47619048
61,88.46153846
61,56.75
61,26.53061224
61,87.27272727
61,94.11764706
61,91.37931034
61,25.86206897
61,39.02439024
61,43.33333333
61,71.42857143
61,85
61,37.93103448
61,97.05882353
61,94.91525424
61,88.52459016
61,91.17647059
61,94.54545455
61,100
61,98.07692308
61,92.85714286
61,98
61,81.63265306
61,80.76923077
61,83.67346939
61,90
61,88.88888889
61,93.61702128
61,84.21052632
61,93.61702128
61,88.88888889
61,97.77777778
61,46.51162791
61,91.66666667
61,55.26315789
61,85.36585366
61,91.83673469
61,88.88888889
61,34.04255319
61,36.11111111
21,91.83673469
21,94.73684211
21,85.71428571
21,73.4375
21,50
21,63.63636364
21,67.79661017
21,87.5
21,91.22807018
21,94.44444444
21,96.22641509
21,91.89189189
21,92.30769231
21,91.30434783
21,100
21,44.89795918
21,82.14285714
21,86.36363636
21,58.73015873
21,61.53846154
21,80
23,25.92592593
23,55.83333333
23,79.2
23,81.72043011
23,43.95604396
23,87.91208791
23,86.41975309
23,49.45054945
23,96.05263158
23,77.77777778
23,95.45454545
23,93.87755102
23,27.27272727
23,90.14084507
23,87.5
23,30.1369863
23,86.56716418
23,88.37209302
23,39.13043478
23,43.24324324
23,50
23,88.04347826
23,32.46753247
2,27.27272727
2,40.22988506
2,85.53274682
2,86.2144169
12,96.99134199
12,85.79027356
12,97.01902748
12,95.23809524
12,92.87556415
12,96.875
12,98.48484848
12,96.875
12,95.86834734
12,93.93939394
12,90.06817763
12,91.17647059
71,100
71,96.77419355
71,97.05882353
71,96.15384615
71,96.96969697
71,96.15384615
71,97.05882353
71,87.5
71,100
71,85.36585366
71,89.74358974
71,96.96969697
71,85
71,97.05882353
71,88.88888889
71,85.41666667
71,91.30434783
71,97.36842105
71,87.80487805
71,100
71,97.72727273
71,91.85606061
71,98.14814815
71,92.85714286
71,95.09781358
71,100
71,27.08333333
71,47.16981132
71,92.85714286
71,96.15384615
71,98.21428571
71,100
71,96.49122807
71,77.61542957
71,94.70551378
71,95.83333333
71,55.35714286
71,94.54545455
71,92.59259259
71,100
71,100
71,97.6744186
71,97.61904762
71,94.73684211
71,73.68421053
71,95.12195122
71,95.23809524
71,63.15789474
71,87.9222973
71,89.28571429
71,92
71,96.15384615
71,90
71,96
71,100
71,100
71,91.42857143
71,97.14285714
71,100
71,100
71,90.38112523
71,26.19047619
71,97.6744186
71,93.12393888
71,93.33333333
71,91.51103565
71,94.71375302
71,95.68439407
71,91.66666667
71,95.54367201
71,87.5
54,96.80555556
54,96.1119186
54,95.65217391
54,97.82608696
54,93.87755102
54,96.15384615
54,80.43478261
54,100
54,87.75510204
54,74.46808511
54,45.83333333
54,26.65418227
54,95
54,88.63636364
54,91.89189189
54,95
54,100
54,100
54,81.25
54,86.48648649
54,88.37209302
54,90.69767442
54,29.72972973
54,82.42424242
54,82.92682927
54,91.66666667
54,91.66666667
54,46.34146341
54,88.63636364
54,96.55172414
54,91.88689218
54,88.88888889
54,97.61904762
54,97.43589744
54,93.33333333
54,66.66666667
54,40
54,89.74358974
54,88.63636364
54,98.07692308
54,41.51747656
54,93.93939394
54,95.65217391
54,93.87824897
54,95.74468085
54,83.22440087
54,49.76335362
54,95.74468085
54,88.78143133
54,91.4893617
54,88.40909091
54,86.84210526
54,92.94871795
54,37.83783784
47,83.87096774
47,91.66666667
47,86.84210526
47,96.42857143
47,95.83333333
47,100
47,95
47,90.90909091
47,92.47629083
47,96.77419355
47,90.625
47,79.6875
47,97.13064713
47,87.5
47,91.52542373
47,95.45454545
47,98.71794872
47,91.66666667
47,86.04651163
47,89.65517241
47,39.39393939
47,96.32850242
47,91.17647059
47,65.625
47,35.39932162
47,70
47,37.93103448
47,41.37931034
47,91.8115942
47,100
47,92.72727273
47,88.88888889
47,83.91734052
47,92.85714286
47,94.23076923
47,92.85714286
47,44.11764706
47,76
47,95.09803922
47,96.2962963
47,94.87179487
47,89.34813415
47,86.20844564
47,88.15628816
47,82.89518032
47,87.8021978
47,84.88636364
1,47.29620662
1,71.06575964
1,90.32258065
1,83.05084746
1,71.89189189
1,89.83050847
2,97.01492537
2,80.73959938
1,81.48148148
2,91.17259552
2,96.37640449
1,34.94983278
2,58.46274305
2,74.72527473
1,37.03703704
1,70.38461538
1,93.75
2,92.38860203
2,89.7275641
2,27.27272727
2,31.42857143
1,97.72727273
1,97.22222222
1,97.77777778
1,58.06451613
1,97.5
1,96.15384615
4,91.52777778
4,92.13483146
4,92.85714286
4,89.28823115
1,100
1,87.5
2,93.5483871
2,73.81154499
1,89.28571429
1,43.63636364
2,91.83673469
2,79.62962963
1,95.65217391
2,95.71428571
2,40
2,80.49122807
2,79.59183673
1,61.94690265
2,31.11111111
2,25.20472291
1,29.93730408
1,98.7012987
1,71.06908647
1,89.74184783
1,33.86322415
1,30.38095238
2,88.88888889
2,96.1038961
1,89.75
1,84.72222222
1,93.68569532
3,92.46817539
3,75.61728395
3,80
1,64.52946266
1,78.16993464
1,73.39591102
3,71.92416297
3,71.31450828
3,62.58376768
1,31.06097442
1,94.0418956
1,91.4377557
21,57.14285714
21,69.27229108
21,82.60869565
21,34.7826087
21,39.53488372
21,75.73339085
21,83.72093023
21,32.55813953
21,72.16905901
21,85.29411765
21,88.88888889
21,96.66666667
21,79.62962963
21,90
21,70
21,63.33333333
21,92
21,28.94736842
21,37.83783784
21,78.37837838
21,56.25
2,61.11111111
2,51.42857143
1,32.25806452
6,96.36363636
6,92.44663383
6,83.3795868
6,84.61538462
6,97.36842105
6,95
2,75.93727469
2,76.31578947
1,85.22727273
1,34.40860215
2,27.55102041
2,31.64556962
1,65.80657492
2,100
2,69.53405018
2,96.875
2,78.798151
1,25.42372881
2,97.95918367
2,100
1,87.09677419
2,89.79591837
2,82.77257779
1,93.08608059
5,65.93939394
5,60
5,41.20346762
5,94.91525424
5,91.61904762
2,88.16091954
2,91.89189189
1,92.85714286
1,71.57894737
1,88.70967742
2,89.39662822
2,96.96969697
1,67.74193548
2,38.02816901
2,43.82022472
1,30.00297354
1,88.4057971
1,30.3030303
1,53.64752618
3,40.29850746
3,41.93548387
3,50.9811566
21,35.55555556
21,33.70786517
21,30.10752688
21,40
21,33.70786517
21,35.8490566
21,32.60869565
21,43.63636364
21,34.52380952
21,50.74626866
21,49.25373134
21,33.33333333
21,43.66197183
21,38.15789474
21,45.90163934
21,35.18518519
21,33.96226415
21,25.86206897
21,32.0754717
21,40.74074074
21,27.53623188
1,26.54454023
1,90.47619048
1,75.75757576
1,76.19047619
1,92.16909217
2,94.85489424
2,91.70480549
2,36.76470588
2,91.97109595
1,77.94806301
1,93.61702128
2,98.07692308
2,98.07692308
1,60.41666667
2,95.67018072
2,96.90721649
1,81.26780627
2,78.60993905
2,84.34343434
2,93.33333333
2,89.27899687
1,96.55172414
1,94.87179487
1,46.93017128
1,45.78313253
2,89.3977103
2,95.94017094
1,32.80701754
2,81.61764706
2,78.67132867
1,31.08372457
1,88.33333333
3,87.32394366
3,92.58055399
3,88.88888889
2,61.62790698
2,56.56565657
1,94.28228709
2,94.94949495
2,89.45736434
2,95.40763674
2,85.51328817
1,64.46440826
1,28.245476
3,95.16129032
3,93.44393593
3,95.09803922
1,80.88907354
1,38.0952381
2,90.21216407
2,94.23076923
1,84.82269504
1,94.78609626
1,87.03004137
1,78.33333333
1,51.01055807
1,97.56097561
1,37.5
1,29.37464142
2,100
2,93.48681621
1,98.41269841
1,93.56643357
1,92.85714286
1,67.76136805
1,46.49122807
3,71.50186567
3,75.20988806
3,94.57077384
1,69.8630137
1,64.17204301
2,85.30734633
2,81.53846154
1,54.43037975
2,36.17021277
2,50.81967213
1,93.18181818
1,37.81653129
5,28.57142857
5,47.94520548
5,38.7755102
5,91.47913737
5,91.95570159
1,66.66666667
1,76.70250896
1,90.6723797
1,81.92058575
1,61.53846154
1,93.75
1,34.27579365
1,82.01058201
